cultivo,campania,provincia,departamento,id_provincia,id_departamento,sup_sembrada_ha,sup_cosechada_ha,produccion_tn,rendimiento_kg_ha,codigo_indec
Soja,2023/24,SALTA,RIVADAVIA,66,133,9575,9575,20535,2145,66133
Soja,2024/25,SALTA,RIVADAVIA,66,133,12450,12450,28635,2300,66133
Soja,2021/22,SALTA,ROSARIO DE LA FRONTERA,66,140,23294,23125,40327,1744,66140
Soja,2022/23,SALTA,ROSARIO DE LA FRONTERA,66,140,23834,23834,41488,1741,66140
Soja,2023/24,SALTA,ROSARIO DE LA FRONTERA,66,140,18834,18834,44073,2340,66140
Soja,2024/25,SALTA,ROSARIO DE LA FRONTERA,66,140,37186,37186,92905,2498,66140
Soja,2021/22,SALTA,ROSARIO DE LERMA,66,147,363,363,678,1868,66147
Soja,2022/23,SALTA,ROSARIO DE LERMA,66,147,708,708,1087,1535,66147
Soja,2023/24,SALTA,ROSARIO DE LERMA,66,147,708,708,1564,2208,66147
Soja,2024/25,SALTA,ROSARIO DE LERMA,66,147,50,50,120,2400,66147
Soja,2021/22,SAN LUIS,AYACUCHO,74,7,5500,5500,18900,3436,74007
Soja,2022/23,SAN LUIS,AYACUCHO,74,7,4600,4600,13300,2891,74007
Soja,2023/24,SAN LUIS,AYACUCHO,74,7,3400,3400,9080,2671,74007
Soja,2024/25,SAN LUIS,AYACUCHO,74,7,4800,4800,13720,2858,74007
Soja,2021/22,SAN LUIS,CHACABUCO,74,28,24000,24000,43200,1800,74028
Soja,2022/23,SAN LUIS,CHACABUCO,74,28,27000,19000,19000,1000,74028
Soja,2023/24,SAN LUIS,CHACABUCO,74,28,26000,26000,44200,1700,74028
Soja,2024/25,SAN LUIS,CHACABUCO,74,28,26700,26700,42453,1590,74028
Soja,2021/22,SAN LUIS,CORONEL PRINGLES,74,21,50000,50000,119500,2390,74021
Soja,2022/23,SAN LUIS,CORONEL PRINGLES,74,21,50500,44000,57200,1300,74021
Soja,2023/24,SAN LUIS,CORONEL PRINGLES,74,21,38000,36800,66240,1800,74021
Soja,2024/25,SAN LUIS,CORONEL PRINGLES,74,21,44850,44850,84318,1880,74021
Soja,2021/22,SAN LUIS,GENERAL PEDERNERA,74,35,91000,91000,199400,2191,74035
Soja,2022/23,SAN LUIS,GENERAL PEDERNERA,74,35,85000,77000,130900,1700,74035
Soja,2023/24,SAN LUIS,GENERAL PEDERNERA,74,35,137000,136200,245160,1800,74035
Soja,2024/25,SAN LUIS,GENERAL PEDERNERA,74,35,110000,110000,205700,1870,74035
Soja,2021/22,SAN LUIS,GOBERNADOR DUPUY,74,42,21800,21800,47320,2171,74042
Soja,2022/23,SAN LUIS,GOBERNADOR DUPUY,74,42,24000,23000,39100,1700,74042
Soja,2023/24,SAN LUIS,GOBERNADOR DUPUY,74,42,8000,8000,13600,1700,74042
Soja,2024/25,SAN LUIS,GOBERNADOR DUPUY,74,42,11500,11500,20700,1800,74042
Soja,2021/22,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,18500,18500,42550,2300,74056
Soja,2022/23,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,23000,22000,37400,1700,74056
Soja,2023/24,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,9000,8850,15045,1700,74056
Soja,2024/25,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,8300,8300,14940,1800,74056
Soja,2021/22,SAN LUIS,JUNIN,74,49,4700,4700,9630,2049,74049
Soja,2022/23,SAN LUIS,JUNIN,74,49,5300,4900,15420,3147,74049
Soja,2023/24,SAN LUIS,JUNIN,74,49,5900,5900,12780,2166,74049
Soja,2024/25,SAN LUIS,JUNIN,74,49,6800,6800,23330,3431,74049
Soja,2021/22,SAN LUIS,LIBERTADOR GENERAL SAN MARTIN,74,63,2700,2700,6750,2500,74063
Soja,2022/23,SAN LUIS,LIBERTADOR GENERAL SAN MARTIN,74,63,3000,2000,1800,900,74063
Soja,2023/24,SAN LUIS,LIBERTADOR GENERAL SAN MARTIN,74,63,2500,2500,4000,1600,74063
Soja,2024/25,SAN LUIS,LIBERTADOR GENERAL SAN MARTIN,74,63,2900,2900,4930,1700,74063
Soja,2021/22,SANTA FE,9 DE JULIO,82,77,135500,135500,311950,2302,82077
Soja,2022/23,SANTA FE,9 DE JULIO,82,77,127800,121410,204345,1683,82077
Soja,2023/24,SANTA FE,9 DE JULIO,82,77,122100,116100,144750,1247,82077
Soja,2024/25,SANTA FE,9 DE JULIO,82,77,193600,183900,364870,1984,82077
Soja,2021/22,SANTA FE,BELGRANO,82,7,159384,159384,533706,3349,82007
Soja,2022/23,SANTA FE,BELGRANO,82,7,137042,122042,209865,1720,82007
Soja,2023/24,SANTA FE,BELGRANO,82,7,152166,152166,592017,3891,82007
Soja,2024/25,SANTA FE,BELGRANO,82,7,156482,156482,627244,4008,82007
Soja,2021/22,SANTA FE,CASEROS,82,14,198200,198200,474120,2392,82014
Soja,2022/23,SANTA FE,CASEROS,82,14,195000,165000,243700,1477,82014
Soja,2023/24,SANTA FE,CASEROS,82,14,214000,214000,818350,3824,82014
Soja,2024/25,SANTA FE,CASEROS,82,14,227000,227000,854250,3763,82014
Soja,2021/22,SANTA FE,CASTELLANOS,82,21,283584,283384,976872,3447,82021
Soja,2022/23,SANTA FE,CASTELLANOS,82,21,306328,265428,595297,2243,82021
Soja,2023/24,SANTA FE,CASTELLANOS,82,21,313300,313300,1285560,4103,82021
Soja,2024/25,SANTA FE,CASTELLANOS,82,21,345000,345000,1381068,4003,82021
Soja,2021/22,SANTA FE,CONSTITUCION,82,28,186500,183500,371330,2024,82028
Soja,2022/23,SANTA FE,CONSTITUCION,82,28,183000,139000,158260,1139,82028
Soja,2023/24,SANTA FE,CONSTITUCION,82,28,197000,197000,707250,3590,82028
Soja,2024/25,SANTA FE,CONSTITUCION,82,28,205000,205000,763900,3726,82028
Soja,2021/22,SANTA FE,GARAY,82,35,3600,3600,9360,2600,82035
Soja,2022/23,SANTA FE,GARAY,82,35,3750,3350,5110,1525,82035
Soja,2023/24,SANTA FE,GARAY,82,35,3700,3700,11620,3141,82035
Soja,2024/25,SANTA FE,GARAY,82,35,4100,4100,9060,2210,82035
Soja,2021/22,SANTA FE,GENERAL LOPEZ,82,42,520000,520000,1813500,3488,82042
Soja,2022/23,SANTA FE,GENERAL LOPEZ,82,42,530000,460000,672000,1461,82042
Soja,2023/24,SANTA FE,GENERAL LOPEZ,82,42,541408,534908,1799628,3364,82042
Soja,2024/25,SANTA FE,GENERAL LOPEZ,82,42,590575,590575,1870873,3168,82042
Soja,2021/22,SANTA FE,GENERAL OBLIGADO,82,49,71000,62600,89060,1423,82049
Soja,2022/23,SANTA FE,GENERAL OBLIGADO,82,49,72900,68950,61408,891,82049
Soja,2023/24,SANTA FE,GENERAL OBLIGADO,82,49,69200,68000,115020,1691,82049
Soja,2024/25,SANTA FE,GENERAL OBLIGADO,82,49,75600,62900,68690,1092,82049
Soja,2021/22,SANTA FE,IRIONDO,82,56,190441,190441,600598,3154,82056
Soja,2022/23,SANTA FE,IRIONDO,82,56,188776,173776,282999,1629,82056
Soja,2023/24,SANTA FE,IRIONDO,82,56,195633,195633,759230,3881,82056
Soja,2024/25,SANTA FE,IRIONDO,82,56,206872,206872,811239,3921,82056
Soja,2021/22,SANTA FE,LA CAPITAL,82,63,33100,33100,83650,2527,82063
Soja,2022/23,SANTA FE,LA CAPITAL,82,63,32400,27400,41900,1529,82063
Soja,2023/24,SANTA FE,LA CAPITAL,82,63,40000,40000,143000,3575,82063
Soja,2024/25,SANTA FE,LA CAPITAL,82,63,49000,49000,174510,3561,82063
Soja,2021/22,SANTA FE,LAS COLONIAS,82,70,193960,193960,635877,3278,82070
Soja,2022/23,SANTA FE,LAS COLONIAS,82,70,192183,165783,372304,2246,82070
Soja,2023/24,SANTA FE,LAS COLONIAS,82,70,216000,216000,846400,3919,82070
Soja,2024/25,SANTA FE,LAS COLONIAS,82,70,225800,225800,852460,3775,82070
Soja,2021/22,SANTA FE,ROSARIO,82,84,73300,69300,122560,1769,82084
Soja,2022/23,SANTA FE,ROSARIO,82,84,66000,43000,48576,1130,82084
Soja,2023/24,SANTA FE,ROSARIO,82,84,92000,92000,319400,3472,82084
Soja,2024/25,SANTA FE,ROSARIO,82,84,100000,100000,370320,3703,82084
Soja,2021/22,SANTA FE,SAN CRISTOBAL,82,91,140291,140291,397720,2835,82091
Soja,2022/23,SANTA FE,SAN CRISTOBAL,82,91,126075,110175,149980,1361,82091
Soja,2023/24,SANTA FE,SAN CRISTOBAL,82,91,171000,171000,568000,3322,82091
Soja,2024/25,SANTA FE,SAN CRISTOBAL,82,91,184900,184900,377298,2041,82091
Soja,2021/22,SANTA FE,SAN JAVIER,82,98,10000,9000,15930,1770,82098
Soja,2022/23,SANTA FE,SAN JAVIER,82,98,23000,21400,16920,791,82098
Soja,2023/24,SANTA FE,SAN JAVIER,82,98,18300,17600,34080,1936,82098
Soja,2024/25,SANTA FE,SAN JAVIER,82,98,25600,23000,34460,1498,82098
Soja,2021/22,SANTA FE,SAN JERONIMO,82,105,159959,159959,449719,2811,82105
Soja,2022/23,SANTA FE,SAN JERONIMO,82,105,142720,122720,149894,1221,82105
Soja,2023/24,SANTA FE,SAN JERONIMO,82,105,156143,156143,598778,3835,82105
Soja,2024/25,SANTA FE,SAN JERONIMO,82,105,173941,173941,656620,3775,82105
Soja,2021/22,SANTA FE,SAN JUSTO,82,112,108785,108785,282841,2600,82112
Soja,2022/23,SANTA FE,SAN JUSTO,82,112,116372,103972,155900,1499,82112
Soja,2023/24,SANTA FE,SAN JUSTO,82,112,137300,137300,479340,3491,82112
Soja,2024/25,SANTA FE,SAN JUSTO,82,112,140300,140300,435820,3106,82112
Soja,2021/22,SANTA FE,SAN LORENZO,82,119,109400,106900,216120,2022,82119
Soja,2022/23,SANTA FE,SAN LORENZO,82,119,116000,90000,123948,1377,82119
Soja,2023/24,SANTA FE,SAN LORENZO,82,119,122000,122000,461300,3781,82119
Soja,2024/25,SANTA FE,SAN LORENZO,82,119,129000,129000,488220,3785,82119
Soja,2021/22,SANTA FE,SAN MARTIN,82,126,271647,271647,836607,3080,82126
Soja,2022/23,SANTA FE,SAN MARTIN,82,126,269761,229761,310924,1353,82126
Soja,2023/24,SANTA FE,SAN MARTIN,82,126,269385,269385,1051095,3902,82126
Soja,2024/25,SANTA FE,SAN MARTIN,82,126,315643,315643,1264836,4007,82126
Soja,2021/22,SANTA FE,VERA,82,133,29000,29000,50800,1752,82133
Soja,2022/23,SANTA FE,VERA,82,133,44100,39700,26340,663,82133
Soja,2023/24,SANTA FE,VERA,82,133,30100,29100,61910,2127,82133
Soja,2024/25,SANTA FE,VERA,82,133,40810,38810,58114,1497,82133
Soja,2021/22,SANTIAGO DEL ESTERO,AGUIRRE,86,7,30500,30500,85400,2800,86007
Soja,2022/23,SANTIAGO DEL ESTERO,AGUIRRE,86,7,30500,30500,73900,2423,86007
Soja,2023/24,SANTIAGO DEL ESTERO,AGUIRRE,86,7,30100,29650,69717,2351,86007
Soja,2024/25,SANTIAGO DEL ESTERO,AGUIRRE,86,7,38300,36760,87062,2368,86007
Soja,2021/22,SANTIAGO DEL ESTERO,ALBERDI,86,14,121355,121355,397956,3279,86014
Soja,2022/23,SANTIAGO DEL ESTERO,ALBERDI,86,14,122455,122455,334028,2728,86014
Soja,2023/24,SANTIAGO DEL ESTERO,ALBERDI,86,14,117500,112780,199254,1767,86014
Soja,2024/25,SANTIAGO DEL ESTERO,ALBERDI,86,14,143930,103626,72538,700,86014
Soja,2022/23,SANTIAGO DEL ESTERO,ATAMISQUI,86,21,500,500,750,1500,86021
Soja,2023/24,SANTIAGO DEL ESTERO,ATAMISQUI,86,21,500,500,1520,3040,86021
Soja,2024/25,SANTIAGO DEL ESTERO,ATAMISQUI,86,21,575,540,1188,2200,86021
Soja,2021/22,SANTIAGO DEL ESTERO,AVELLANEDA,86,28,3600,3600,10440,2900,86028
Soja,2022/23,SANTIAGO DEL ESTERO,AVELLANEDA,86,28,5600,5600,14392,2570,86028
Soja,2023/24,SANTIAGO DEL ESTERO,AVELLANEDA,86,28,4800,4680,11326,2420,86028
Soja,2024/25,SANTIAGO DEL ESTERO,AVELLANEDA,86,28,5850,5640,10152,1800,86028
Soja,2021/22,SANTIAGO DEL ESTERO,BANDA,86,35,4500,4500,11250,2500,86035
Soja,2022/23,SANTIAGO DEL ESTERO,BANDA,86,35,5000,5000,7500,1500,86035
Soja,2023/24,SANTIAGO DEL ESTERO,BANDA,86,35,5000,5000,15048,3010,86035
Soja,2024/25,SANTIAGO DEL ESTERO,BANDA,86,35,5800,5715,15187,2657,86035
Soja,2021/22,SANTIAGO DEL ESTERO,BELGRANO,86,42,114075,114075,365040,3200,86042
Soja,2022/23,SANTIAGO DEL ESTERO,BELGRANO,86,42,125250,125250,343530,2743,86042
Soja,2023/24,SANTIAGO DEL ESTERO,BELGRANO,86,42,135500,134600,388420,2886,86042
Soja,2024/25,SANTIAGO DEL ESTERO,BELGRANO,86,42,158000,150210,493145,3283,86042
Soja,2021/22,SANTIAGO DEL ESTERO,CAPITAL,86,49,4500,4500,11250,2500,86049
Soja,2022/23,SANTIAGO DEL ESTERO,CAPITAL,86,49,5000,5000,7500,1500,86049
Soja,2023/24,SANTIAGO DEL ESTERO,CAPITAL,86,49,5000,4990,15162,3038,86049
Soja,2024/25,SANTIAGO DEL ESTERO,CAPITAL,86,49,5800,5660,13244,2340,86049
Soja,2021/22,SANTIAGO DEL ESTERO,CHOYA,86,63,6500,6500,16250,2500,86063
Soja,2022/23,SANTIAGO DEL ESTERO,CHOYA,86,63,7000,7000,10500,1500,86063
Soja,2023/24,SANTIAGO DEL ESTERO,CHOYA,86,63,7000,6990,21429,3066,86063
Soja,2024/25,SANTIAGO DEL ESTERO,CHOYA,86,63,8100,7970,18561,2329,86063
Soja,2021/22,SANTIAGO DEL ESTERO,COPO,86,56,10200,10200,30530,2993,86056
Soja,2022/23,SANTIAGO DEL ESTERO,COPO,86,56,20200,20200,51795,2564,86056
Soja,2023/24,SANTIAGO DEL ESTERO,COPO,86,56,22400,22220,50798,2286,86056
Soja,2024/25,SANTIAGO DEL ESTERO,COPO,86,56,26650,20140,22052,1095,86056
Soja,2021/22,SANTIAGO DEL ESTERO,FIGUEROA,86,70,3500,3500,8750,2500,86070
Soja,2022/23,SANTIAGO DEL ESTERO,FIGUEROA,86,70,4500,4500,6750,1500,86070
Soja,2023/24,SANTIAGO DEL ESTERO,FIGUEROA,86,70,4500,4470,13608,3044,86070
Soja,2024/25,SANTIAGO DEL ESTERO,FIGUEROA,86,70,4950,4800,11040,2300,86070
Soja,2021/22,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,197300,197300,631360,3200,86077
Soja,2022/23,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,200800,200800,522368,2601,86077
Soja,2023/24,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,215400,214450,613265,2860,86077
Soja,2024/25,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,261150,251130,822003,3273,86077
Soja,2021/22,SANTIAGO DEL ESTERO,GUASAYAN,86,84,7500,7500,18750,2500,86084
Soja,2022/23,SANTIAGO DEL ESTERO,GUASAYAN,86,84,8000,8000,12000,1500,86084
Soja,2023/24,SANTIAGO DEL ESTERO,GUASAYAN,86,84,10000,9950,32832,3300,86084
Soja,2024/25,SANTIAGO DEL ESTERO,GUASAYAN,86,84,8800,8633,23313,2700,86084
Soja,2021/22,SANTIAGO DEL ESTERO,JIMENEZ,86,91,87000,87000,217500,2500,86091
Soja,2022/23,SANTIAGO DEL ESTERO,JIMENEZ,86,91,85000,85000,147500,1735,86091
Soja,2023/24,SANTIAGO DEL ESTERO,JIMENEZ,86,91,85000,84860,296069,3489,86091
Soja,2024/25,SANTIAGO DEL ESTERO,JIMENEZ,86,91,93500,93200,261510,2806,86091
Soja,2021/22,SANTIAGO DEL ESTERO,JUAN F. IBARRA,86,98,73900,73900,240990,3261,86098
Soja,2022/23,SANTIAGO DEL ESTERO,JUAN F. IBARRA,86,98,77905,77905,215313,2764,86098
Soja,2023/24,SANTIAGO DEL ESTERO,JUAN F. IBARRA,86,98,74500,74020,213076,2879,86098
Soja,2024/25,SANTIAGO DEL ESTERO,JUAN F. IBARRA,86,98,95500,89074,206100,2314,86098
Soja,2021/22,SANTIAGO DEL ESTERO,LORETO,86,105,2500,2500,6250,2500,86105
Soja,2022/23,SANTIAGO DEL ESTERO,LORETO,86,105,3000,3000,4500,1500,86105
Soja,2023/24,SANTIAGO DEL ESTERO,LORETO,86,105,3000,2945,10348,3514,86105
Soja,2024/25,SANTIAGO DEL ESTERO,LORETO,86,105,3400,3290,8867,2695,86105
Soja,2021/22,SANTIAGO DEL ESTERO,MITRE,86,112,12000,12000,30000,2500,86112
Soja,2022/23,SANTIAGO DEL ESTERO,MITRE,86,112,13000,13000,19500,1500,86112
Soja,2023/24,SANTIAGO DEL ESTERO,MITRE,86,112,13000,12902,48848,3786,86112
Soja,2024/25,SANTIAGO DEL ESTERO,MITRE,86,112,14300,14060,35150,2500,86112
Soja,2021/22,SANTIAGO DEL ESTERO,MORENO,86,119,290600,290600,976160,3359,86119
Soja,2022/23,SANTIAGO DEL ESTERO,MORENO,86,119,290600,290600,830100,2857,86119
Soja,2023/24,SANTIAGO DEL ESTERO,MORENO,86,119,275300,266000,616620,2318,86119
Soja,2024/25,SANTIAGO DEL ESTERO,MORENO,86,119,355400,273600,310223,1134,86119
Soja,2022/23,SANTIAGO DEL ESTERO,OJO DE AGUA,86,126,6500,6500,9750,1500,86126
Soja,2023/24,SANTIAGO DEL ESTERO,OJO DE AGUA,86,126,6500,6495,22733,3500,86126
Soja,2024/25,SANTIAGO DEL ESTERO,OJO DE AGUA,86,126,7150,7050,17625,2500,86126
Soja,2021/22,SANTIAGO DEL ESTERO,PELLEGRINI,86,133,61500,61500,153750,2500,86133
Soja,2022/23,SANTIAGO DEL ESTERO,PELLEGRINI,86,133,61500,61500,100200,1629,86133
Soja,2023/24,SANTIAGO DEL ESTERO,PELLEGRINI,86,133,61500,61446,239639,3900,86133
Soja,2024/25,SANTIAGO DEL ESTERO,PELLEGRINI,86,133,67650,67340,188308,2796,86133
Soja,2022/23,SANTIAGO DEL ESTERO,QUEBRACHOS,86,140,2500,2500,3750,1500,86140
Soja,2023/24,SANTIAGO DEL ESTERO,QUEBRACHOS,86,140,2500,2497,8740,3500,86140
Soja,2024/25,SANTIAGO DEL ESTERO,QUEBRACHOS,86,140,2750,2698,6745,2500,86140
Soja,2021/22,SANTIAGO DEL ESTERO,RIO HONDO,86,147,15500,15500,38750,2500,86147
Soja,2022/23,SANTIAGO DEL ESTERO,RIO HONDO,86,147,15500,15500,23250,1500,86147
Soja,2023/24,SANTIAGO DEL ESTERO,RIO HONDO,86,147,15500,15471,53710,3472,86147
Soja,2024/25,SANTIAGO DEL ESTERO,RIO HONDO,86,147,61600,61402,161035,2623,86147
Soja,2021/22,SANTIAGO DEL ESTERO,RIVADAVIA,86,154,16290,16290,52119,3199,86154
Soja,2022/23,SANTIAGO DEL ESTERO,RIVADAVIA,86,154,21390,21390,56896,2660,86154
Soja,2023/24,SANTIAGO DEL ESTERO,RIVADAVIA,86,154,10780,10690,27593,2581,86154
Soja,2024/25,SANTIAGO DEL ESTERO,RIVADAVIA,86,154,26150,23790,63088,2652,86154
Soja,2021/22,SANTIAGO DEL ESTERO,ROBLES,86,161,4500,4500,11250,2500,86161
Soja,2022/23,SANTIAGO DEL ESTERO,ROBLES,86,161,5000,5000,7500,1500,86161
Soja,2023/24,SANTIAGO DEL ESTERO,ROBLES,86,161,5000,4993,17436,3492,86161
Soja,2024/25,SANTIAGO DEL ESTERO,ROBLES,86,161,5500,5335,15154,2840,86161
Soja,2021/22,SANTIAGO DEL ESTERO,SAN MARTIN,86,175,6000,6000,15000,2500,86175
Soja,2022/23,SANTIAGO DEL ESTERO,SAN MARTIN,86,175,8000,8000,12000,1500,86175
Soja,2023/24,SANTIAGO DEL ESTERO,SAN MARTIN,86,175,8000,7991,27729,3470,86175
Soja,2024/25,SANTIAGO DEL ESTERO,SAN MARTIN,86,175,8800,8600,22145,2575,86175
Soja,2021/22,SANTIAGO DEL ESTERO,SARMIENTO,86,182,800,800,2240,2800,86182
Soja,2022/23,SANTIAGO DEL ESTERO,SARMIENTO,86,182,800,800,2160,2700,86182
Soja,2023/24,SANTIAGO DEL ESTERO,SARMIENTO,86,182,900,830,2075,2500,86182
Soja,2024/25,SANTIAGO DEL ESTERO,SARMIENTO,86,182,1040,320,544,1700,86182
Soja,2021/22,SANTIAGO DEL ESTERO,SILIPICA,86,189,4000,4000,10000,2500,86189
Soja,2022/23,SANTIAGO DEL ESTERO,SILIPICA,86,189,4000,4000,6000,1500,86189
Soja,2023/24,SANTIAGO DEL ESTERO,SILIPICA,86,189,4000,3994,13979,3500,86189
Soja,2024/25,SANTIAGO DEL ESTERO,SILIPICA,86,189,4400,4280,9256,2163,86189
Soja,2021/22,TUCUMAN,BURRUYACU,90,7,60000,58950,106110,1800,90007
Soja,2022/23,TUCUMAN,BURRUYACU,90,7,63400,62080,80704,1300,90007
Soja,2023/24,TUCUMAN,BURRUYACU,90,7,65200,64900,194700,3000,90007
Soja,2024/25,TUCUMAN,BURRUYACU,90,7,68500,68020,176698,2598,90007
Soja,2021/22,TUCUMAN,CAPITAL,90,84,50,50,110,2200,90084
Soja,2022/23,TUCUMAN,CAPITAL,90,84,50,50,75,1500,90084
Soja,2023/24,TUCUMAN,CAPITAL,90,84,70,70,224,3200,90084
Soja,2024/25,TUCUMAN,CAPITAL,90,84,70,70,193,2760,90084
Soja,2021/22,TUCUMAN,CHICLIGASTA,90,21,450,450,1035,2300,90021
Soja,2022/23,TUCUMAN,CHICLIGASTA,90,21,950,950,1615,1700,90021
Soja,2023/24,TUCUMAN,CHICLIGASTA,90,21,800,800,2480,3100,90021
Soja,2024/25,TUCUMAN,CHICLIGASTA,90,21,850,850,2295,2700,90021
Soja,2021/22,TUCUMAN,CRUZ ALTA,90,14,24000,23210,44099,1900,90014
Soja,2022/23,TUCUMAN,CRUZ ALTA,90,14,26100,25750,38625,1500,90014
Soja,2023/24,TUCUMAN,CRUZ ALTA,90,14,27800,27680,85808,3100,90014
Soja,2024/25,TUCUMAN,CRUZ ALTA,90,14,26000,25680,68922,2684,90014
Soja,2021/22,TUCUMAN,FAMAILLA,90,28,400,400,920,2300,90028
Soja,2022/23,TUCUMAN,FAMAILLA,90,28,800,800,1440,1800,90028
Soja,2023/24,TUCUMAN,FAMAILLA,90,28,700,700,2240,3200,90028
Soja,2024/25,TUCUMAN,FAMAILLA,90,28,700,700,1960,2800,90028
Soja,2021/22,TUCUMAN,GRANEROS,90,35,16500,15720,26724,1700,90035
Soja,2022/23,TUCUMAN,GRANEROS,90,35,18000,17540,24556,1400,90035
Soja,2023/24,TUCUMAN,GRANEROS,90,35,19500,19415,56304,2900,90035
Soja,2024/25,TUCUMAN,GRANEROS,90,35,29100,28705,72884,2539,90035
Soja,2021/22,TUCUMAN,JUAN B. ALBERDI,90,42,12100,11510,22337,1941,90042
Soja,2022/23,TUCUMAN,JUAN B. ALBERDI,90,42,2100,2100,3780,1800,90042
Soja,2023/24,TUCUMAN,JUAN B. ALBERDI,90,42,2000,2000,6400,3200,90042
Soja,2024/25,TUCUMAN,JUAN B. ALBERDI,90,42,2200,2185,5790,2650,90042
Soja,2021/22,TUCUMAN,LA COCHA,90,49,19700,18680,34446,1844,90049
Soja,2022/23,TUCUMAN,LA COCHA,90,49,20600,20240,30360,1500,90049
Soja,2023/24,TUCUMAN,LA COCHA,90,49,22000,21840,65520,3000,90049
Soja,2024/25,TUCUMAN,LA COCHA,90,49,22400,22020,55470,2519,90049
Soja,2021/22,TUCUMAN,LEALES,90,56,16000,15410,27738,1800,90056
Soja,2022/23,TUCUMAN,LEALES,90,56,27800,27210,35373,1300,90056
Soja,2023/24,TUCUMAN,LEALES,90,56,29800,29650,85985,2900,90056
Soja,2024/25,TUCUMAN,LEALES,90,56,30000,29515,74964,2540,90056
Soja,2021/22,TUCUMAN,LULES,90,63,600,600,1440,2400,90063
Soja,2022/23,TUCUMAN,LULES,90,63,1200,1200,2400,2000,90063
Soja,2023/24,TUCUMAN,LULES,90,63,1100,1100,3520,3200,90063
Soja,2024/25,TUCUMAN,LULES,90,63,1200,1200,3360,2800,90063
Soja,2021/22,TUCUMAN,MONTEROS,90,70,400,400,920,2300,90070
Soja,2022/23,TUCUMAN,MONTEROS,90,70,500,500,950,1900,90070
Soja,2023/24,TUCUMAN,MONTEROS,90,70,500,500,1650,3300,90070
Soja,2024/25,TUCUMAN,MONTEROS,90,70,550,550,1430,2600,90070
Soja,2021/22,TUCUMAN,RIO CHICO,90,77,300,300,660,2200,90077
Soja,2022/23,TUCUMAN,RIO CHICO,90,77,400,400,760,1900,90077
Soja,2023/24,TUCUMAN,RIO CHICO,90,77,400,400,1320,3300,90077
Soja,2024/25,TUCUMAN,RIO CHICO,90,77,500,500,1350,2700,90077
Soja,2021/22,TUCUMAN,SIMOCA,90,91,2500,2480,4960,2000,90091
Soja,2022/23,TUCUMAN,SIMOCA,90,91,2800,2800,4200,1500,90091
Soja,2023/24,TUCUMAN,SIMOCA,90,91,2800,2800,8400,3000,90091
Soja,2024/25,TUCUMAN,SIMOCA,90,91,2800,2750,7315,2660,90091
Soja,2021/22,TUCUMAN,TAFI VIEJO,90,105,180,180,360,2000,90105
Soja,2022/23,TUCUMAN,TAFI VIEJO,90,105,180,180,270,1500,90105
Soja,2023/24,TUCUMAN,TAFI VIEJO,90,105,100,100,310,3100,90105
Soja,2024/25,TUCUMAN,TAFI VIEJO,90,105,100,100,280,2800,90105
Soja,2021/22,TUCUMAN,YERBA BUENA,90,119,50,50,110,2200,90119
Soja,2023/24,TUCUMAN,YERBA BUENA,90,119,50,50,160,3200,90119
Soja,2024/25,TUCUMAN,YERBA BUENA,90,119,50,50,145,2900,90119
